level,src_id,dst_id,src_row,src_col,dst_row,dst_col,cost
2,4026,4182,372,1436,376,1436,4
2,4026,4027,372,1436,372,1440,4
2,4026,4025,372,1436,372,1432,4
2,4026,3800,372,1436,368,1436,4
2,4025,4181,372,1432,376,1432,4
2,4025,4026,372,1432,372,1436,4
2,4025,4024,372,1432,372,1428,4
2,4025,3799,372,1432,368,1432,4
2,4024,4180,372,1428,376,1428,3.875
2,4024,4025,372,1428,372,1432,4
2,4024,4023,372,1428,372,1424,4
2,4024,3798,372,1428,368,1428,4
2,4023,4179,372,1424,376,1424,3.75
2,4023,4024,372,1424,372,1428,4
2,4023,4022,372,1424,372,1420,4
2,4023,3797,372,1424,368,1424,4
2,4022,4178,372,1420,376,1420,2.75
2,4022,4023,372,1420,372,1424,4
2,4022,4021,372,1420,372,1416,4
2,4022,3796,372,1420,368,1420,4
2,4021,4177,372,1416,376,1416,2.5
2,4021,4022,372,1416,372,1420,4
2,4021,4020,372,1416,372,1412,4
2,4021,3795,372,1416,368,1416,4
2,4020,4176,372,1412,376,1412,2.5
2,4020,4021,372,1412,372,1416,4
2,4020,4019,372,1412,372,1408,4
2,4020,3794,372,1412,368,1412,4
2,4019,4175,372,1408,376,1408,3.75
2,4019,4020,372,1408,372,1412,4
2,4019,4018,372,1408,372,1404,4
2,4019,3793,372,1408,368,1408,4
2,4018,4174,372,1404,376,1404,4
2,4018,4019,372,1404,372,1408,4
2,4018,4017,372,1404,372,1400,4
2,4018,3792,372,1404,368,1404,4
2,4017,4173,372,1400,376,1400,4
2,4017,4018,372,1400,372,1404,4
2,4017,4016,372,1400,372,1396,4
2,4017,3791,372,1400,368,1400,4
2,4016,4172,372,1396,376,1396,3.875
2,4016,4017,372,1396,372,1400,4
2,4016,4015,372,1396,372,1392,4
2,4016,3790,372,1396,368,1396,4
2,4015,4171,372,1392,376,1392,3.75
2,4015,4016,372,1392,372,1396,4
2,4015,4014,372,1392,372,1388,4
2,4015,3789,372,1392,368,1392,4
2,4014,4170,372,1388,376,1388,2.75
2,4014,4015,372,1388,372,1392,4
2,4014,4013,372,1388,372,1384,4
2,4014,3788,372,1388,368,1388,4
2,4013,4169,372,1384,376,1384,2.5
2,4013,4014,372,1384,372,1388,4
2,4013,4012,372,1384,372,1380,4
2,4013,3787,372,1384,368,1384,4
2,4012,4168,372,1380,376,1382,2.5
2,4012,4013,372,1380,372,1384,4
2,4012,4011,372,1380,372,1376,4
2,4012,3786,372,1380,368,1380,4
2,4011,4012,372,1376,372,1380,4
2,4011,4010,372,1376,372,1372,4
2,4011,3785,372,1376,368,1376,3.875
2,4010,4011,372,1372,372,1376,4
2,4010,4009,372,1372,372,1368,4
2,4010,3784,372,1372,368,1372,3.75
2,4009,4010,372,1368,372,1372,4
2,4009,4008,372,1368,372,1364,4
2,4009,3783,372,1368,368,1368,2.5
2,4008,4009,372,1364,372,1368,4
2,4008,4007,372,1364,372,1360,4
2,4008,3782,372,1364,368,1364,3.75
2,4007,4008,372,1360,372,1364,4
2,4007,4006,372,1360,372,1356,4
2,4007,3781,372,1360,368,1360,4
2,4006,4007,372,1356,372,1360,4
2,4006,4005,372,1356,372,1352,4
2,4006,3780,372,1356,368,1356,4
2,4005,4006,372,1352,372,1356,4
2,4005,4004,372,1352,372,1348,4
2,4005,3779,372,1352,368,1352,3.875
2,4004,4167,372,1348,376,1348,3
2,4004,4005,372,1348,372,1352,4
2,4004,4003,372,1348,372,1344,4
2,4004,3778,372,1348,368,1348,4
2,4003,4166,372,1344,376,1344,3.875
2,4003,4004,372,1344,372,1348,4
2,4003,4002,372,1344,372,1340,4
2,4003,3777,372,1344,368,1344,4
2,4002,4165,372,1340,376,1340,4
2,4002,4003,372,1340,372,1344,4
2,4002,4001,372,1340,372,1336,4
2,4002,3776,372,1340,368,1340,4
2,4001,4164,372,1336,376,1336,4
2,4001,4002,372,1336,372,1340,4
2,4001,4000,372,1336,372,1332,4
2,4001,3775,372,1336,368,1337,4
2,4000,4163,372,1332,376,1332,4
2,4000,4001,372,1332,372,1336,4
2,4000,3999,372,1332,373,1331,2.75
2,4000,3774,372,1332,371,1333,2.75
2,3999,4162,373,1331,376,1330,3.75
2,3999,4000,373,1331,372,1332,2.75
2,3998,3997,372,1312,372,1308,2.5
2,3998,3773,372,1312,368,1312,3
2,3997,4161,372,1308,376,1308,4
2,3997,3998,372,1308,372,1312,2.5
2,3997,3996,372,1308,372,1304,4
2,3997,3772,372,1308,368,1308,4
2,3996,4160,372,1304,376,1304,4
2,3996,3997,372,1304,372,1308,4
2,3996,3995,372,1304,372,1302,3.75
2,3996,3771,372,1304,368,1304,4
2,3995,4159,372,1302,376,1300,4
2,3995,3996,372,1302,372,1304,3.75
2,3995,3770,372,1302,368,1302,4
2,3994,4154,372,1244,376,1244,4
2,3994,3993,372,1244,372,1240,3.875
2,3994,3769,372,1244,368,1244,4
2,3993,4153,372,1240,376,1240,4
2,3993,3994,372,1240,372,1244,3.875
2,3993,3992,372,1240,372,1238,2.75
2,3993,3768,372,1240,368,1240,4
2,3992,4152,372,1238,376,1239,2.5
2,3992,3993,372,1238,372,1240,2.75
2,3992,3767,372,1238,368,1236,4
2,3991,4149,372,1208,376,1208,4
2,3991,3990,372,1208,372,1204,2.75
2,3991,3766,372,1208,369,1208,3.75
2,3990,4148,372,1204,376,1204,4
2,3990,3991,372,1204,372,1208,2.75
2,3990,3989,372,1204,372,1200,4
2,3990,3765,372,1204,368,1204,4
2,3989,4147,372,1200,376,1200,3.75
2,3989,3990,372,1200,372,1204,4
2,3989,3988,372,1200,372,1196,4
2,3989,3764,372,1200,368,1200,4
2,3988,4146,372,1196,376,1198,3
2,3988,3989,372,1196,372,1200,4
2,3988,3987,372,1196,372,1192,4
2,3988,3763,372,1196,368,1196,4
2,3987,3988,372,1192,372,1196,4
2,3987,3986,372,1192,372,1188,4
2,3987,3762,372,1192,368,1192,4
2,3986,4145,372,1188,376,1188,3
2,3986,3987,372,1188,372,1192,4
2,3986,3985,372,1188,372,1184,4
2,3986,3761,372,1188,368,1188,4
2,3985,4144,372,1184,376,1184,2.75
2,3985,3986,372,1184,372,1188,4
2,3985,3984,372,1184,372,1180,4
2,3985,3760,372,1184,368,1184,4
2,3984,3985,372,1180,372,1184,4
2,3984,3983,372,1180,372,1176,4
2,3984,3759,372,1180,368,1180,3.875
2,3983,3984,372,1176,372,1180,4
2,3983,3982,372,1176,372,1172,4
2,3983,3758,372,1176,368,1176,2.75
2,3982,3983,372,1172,372,1176,4
2,3982,3981,372,1172,372,1168,4
2,3982,3757,372,1172,368,1172,2.75
2,3981,3982,372,1168,372,1172,4
2,3981,3980,372,1168,372,1164,4
2,3981,3756,372,1168,368,1168,3.875
2,3980,4143,372,1164,376,1164,2.5
2,3980,3981,372,1164,372,1168,4
2,3980,3979,372,1164,372,1160,4
2,3980,3755,372,1164,368,1164,4
2,3979,4142,372,1160,376,1160,2.5
2,3979,3980,372,1160,372,1164,4
2,3979,3978,372,1160,372,1156,4
2,3979,3754,372,1160,368,1160,4
2,3978,4141,372,1156,376,1158,2.5
2,3978,3979,372,1156,372,1160,4
2,3978,3977,372,1156,372,1152,4
2,3978,3753,372,1156,368,1156,4
2,3977,3978,372,1152,372,1156,4
2,3977,3976,372,1152,372,1148,4
2,3977,3752,372,1152,368,1152,3.875
2,3976,3977,372,1148,372,1152,4
2,3976,3975,372,1148,374,1147,2.5
2,3976,3751,372,1148,368,1148,3.75
2,3975,3976,374,1147,372,1148,2.5
2,3974,3973,374,1144,372,1140,2.5
2,3973,3974,372,1140,374,1144,2.5
2,3973,3972,372,1140,372,1136,4
2,3973,3749,372,1140,368,1140,3.75
2,3972,4140,372,1136,376,1136,2.875
2,3972,3973,372,1136,372,1140,4
2,3972,3971,372,1136,372,1132,4
2,3972,3748,372,1136,368,1136,3.875
2,3971,4139,372,1132,376,1132,4
2,3971,3972,372,1132,372,1136,4
2,3971,3970,372,1132,375,1131,2.5
2,3971,3969,372,1132,372,1131,2.5
2,3971,3747,372,1132,368,1132,4
2,3970,4138,375,1131,376,1131,1
2,3970,3971,375,1131,372,1132,2.5
2,3969,3971,372,1131,372,1132,2.5
2,3969,3746,372,1131,368,1128,2.5
2,3968,4137,372,1112,376,1112,3.875
2,3968,3967,372,1112,372,1108,3.75
2,3968,3743,372,1112,368,1112,3.75
2,3967,4136,372,1108,376,1108,4
2,3967,3968,372,1108,372,1112,3.75
2,3967,3966,372,1108,372,1104,4
2,3967,3742,372,1108,368,1108,4
2,3966,4135,372,1104,376,1106,3.625
2,3966,3967,372,1104,372,1108,4
2,3966,3965,372,1104,372,1100,4
2,3966,3741,372,1104,368,1104,3.875
2,3965,3966,372,1100,372,1104,4
2,3965,3964,372,1100,372,1099,2.5
2,3965,3740,372,1100,368,1100,3.75
2,3964,3965,372,1099,372,1100,2.5
2,3964,3739,372,1099,368,1096,3.625
2,3963,4134,372,1088,376,1088,2.5
2,3963,3962,372,1088,372,1084,3.75
2,3963,3737,372,1088,368,1088,3.875
2,3962,4133,372,1084,376,1084,2.5
2,3962,3963,372,1084,372,1088,3.75
2,3962,3961,372,1084,372,1080,4
2,3962,3736,372,1084,368,1084,4
2,3961,4132,372,1080,376,1080,2.5
2,3961,3962,372,1080,372,1084,4
2,3961,3960,372,1080,372,1076,4
2,3961,3735,372,1080,368,1080,4
2,3960,4131,372,1076,376,1076,2.5
2,3960,3961,372,1076,372,1080,4
2,3960,3959,372,1076,372,1072,4
2,3960,3734,372,1076,368,1076,4
2,3959,4130,372,1072,376,1072,2.5
2,3959,3960,372,1072,372,1076,4
2,3959,3958,372,1072,372,1068,4
2,3959,3733,372,1072,368,1072,4
2,3958,4129,372,1068,376,1068,2.5
2,3958,3959,372,1068,372,1072,4
2,3958,3957,372,1068,372,1064,4
2,3958,3732,372,1068,368,1068,4
2,3957,4128,372,1064,376,1064,2.5
2,3957,3958,372,1064,372,1068,4
2,3957,3956,372,1064,372,1060,4
2,3957,3731,372,1064,368,1064,4
2,3956,3957,372,1060,372,1064,4
2,3956,3955,372,1060,372,1056,4
2,3956,3730,372,1060,368,1060,2.5
2,3955,3956,372,1056,372,1060,4
2,3955,3954,372,1056,372,1052,4
2,3955,3729,372,1056,368,1056,3.75
2,3954,3955,372,1052,372,1056,4
2,3954,3953,372,1052,372,1048,4
2,3954,3728,372,1052,368,1052,4
2,3953,4126,372,1048,376,1049,2.5
2,3953,3954,372,1048,372,1052,4
2,3953,3952,372,1048,372,1044,4
2,3953,3727,372,1048,368,1048,4
2,3952,3953,372,1044,372,1048,4
2,3952,3951,372,1044,372,1040,4
2,3952,3726,372,1044,368,1044,3.875
2,3951,3952,372,1040,372,1044,4
2,3951,3950,372,1040,372,1036,4
2,3951,3725,372,1040,368,1040,3.75
2,3950,4125,372,1036,376,1036,4
2,3950,3951,372,1036,372,1040,4
2,3950,3949,372,1036,372,1032,4
2,3950,3724,372,1036,368,1036,4
2,3949,4124,372,1032,376,1032,4
2,3949,3950,372,1032,372,1036,4
2,3949,3948,372,1032,372,1028,4
2,3949,3723,372,1032,368,1032,4
2,3948,4123,372,1028,376,1028,4
2,3948,3949,372,1028,372,1032,4
2,3948,3947,372,1028,372,1024,4
2,3948,3722,372,1028,368,1028,4
2,3947,4122,372,1024,376,1024,4
2,3947,3948,372,1024,372,1028,4
2,3947,3946,372,1024,372,1020,4
2,3947,3721,372,1024,368,1024,4
2,3946,4121,372,1020,376,1020,4
2,3946,3947,372,1020,372,1024,4
2,3946,3945,372,1020,372,1016,4
2,3946,3720,372,1020,368,1020,4
2,3945,4120,372,1016,376,1016,4
2,3945,3946,372,1016,372,1020,4
2,3945,3944,372,1016,372,1012,4
2,3945,3719,372,1016,368,1016,4
2,3944,4119,372,1012,376,1012,4
2,3944,3945,372,1012,372,1016,4
2,3944,3943,372,1012,372,1008,4
2,3944,3718,372,1012,368,1012,4
2,3943,4118,372,1008,376,1008,4
2,3943,3944,372,1008,372,1012,4
2,3943,3942,372,1008,372,1004,4
2,3943,3717,372,1008,368,1008,4
2,3942,4117,372,1004,376,1004,4
2,3942,3943,372,1004,372,1008,4
2,3942,3941,372,1004,372,1000,4
2,3942,3716,372,1004,368,1004,4
2,3941,4116,372,1000,376,1000,4
2,3941,3942,372,1000,372,1004,4
2,3941,3940,372,1000,372,996,4
2,3941,3715,372,1000,368,1000,4
2,3940,4115,372,996,376,996,4
2,3940,3941,372,996,372,1000,4
2,3940,3939,372,996,372,992,4
2,3940,3714,372,996,368,996,4
2,3939,4114,372,992,376,992,4
2,3939,3940,372,992,372,996,4
2,3939,3938,372,992,372,988,4
2,3939,3713,372,992,368,992,4
2,3938,4113,372,988,376,988,4
2,3938,3939,372,988,372,992,4
2,3938,3937,372,988,372,984,4
2,3938,3712,372,988,368,988,4
2,3937,4112,372,984,376,984,4
2,3937,3938,372,984,372,988,4
2,3937,3936,372,984,372,980,4
2,3937,3711,372,984,368,984,4
2,3936,4111,372,980,376,980,4
2,3936,3937,372,980,372,984,4
2,3936,3935,372,980,372,976,4
2,3936,3710,372,980,368,980,4
2,3935,4110,372,976,376,976,4
2,3935,3936,372,976,372,980,4
2,3935,3934,372,976,372,972,4
2,3935,3709,372,976,368,976,4
2,3934,4109,372,972,376,972,4
2,3934,3935,372,972,372,976,4
2,3934,3933,372,972,372,968,4
2,3934,3708,372,972,368,972,4
2,3933,4108,372,968,376,968,4
2,3933,3934,372,968,372,972,4
2,3933,3932,372,968,372,964,4
2,3933,3707,372,968,368,968,4
2,3932,4107,372,964,376,964,4
2,3932,3933,372,964,372,968,4
2,3932,3706,372,964,368,964,4
2,3931,3930,372,956,372,952,2.5
2,3931,3704,372,956,368,956,2.5
2,3930,3931,372,952,372,956,2.5
2,3930,3929,372,952,372,948,4
2,3930,3703,372,952,368,952,2.5
2,3929,3930,372,948,372,952,4
2,3929,3928,372,948,372,945,3.75
2,3929,3702,372,948,368,948,2.5
2,3928,3929,372,945,372,948,3.75
2,3928,3701,372,945,368,944,2.5
2,3927,3926,372,936,372,934,2.75
2,3927,3699,372,936,368,936,2.5
2,3926,3927,372,934,372,936,2.75
2,3926,3698,372,934,368,932,2.375
2,3925,4105,372,872,376,872,4
2,3925,3924,372,872,372,868,3.75
2,3925,3696,372,872,368,872,3.75
2,3924,4104,372,868,376,868,4
2,3924,3925,372,868,372,872,3.75
2,3924,3923,372,868,372,864,4
2,3924,3695,372,868,368,868,4
2,3923,4103,372,864,376,864,4
2,3923,3924,372,864,372,868,4
2,3923,3922,372,864,372,860,4
2,3923,3694,372,864,368,864,4
2,3922,4102,372,860,376,860,4
2,3922,3923,372,860,372,864,4
2,3922,3921,372,860,372,856,4
2,3922,3693,372,860,368,860,4
2,3921,4101,372,856,376,856,4
2,3921,3922,372,856,372,860,4
2,3921,3920,372,856,372,852,4
2,3921,3692,372,856,368,856,4
2,3920,4100,372,852,376,852,4
2,3920,3921,372,852,372,856,4
2,3920,3919,372,852,372,849,3.75
2,3920,3691,372,852,368,852,4
2,3919,4099,372,849,376,849,4
2,3919,3920,372,849,372,852,3.75
2,3919,3690,372,849,368,848,4
2,3918,4098,374,792,376,792,2.875
2,3918,3917,374,792,372,788,2.5
2,3917,4097,372,788,376,788,4
2,3917,3918,372,788,374,792,2.5
2,3917,3916,372,788,372,784,4
2,3917,3689,372,788,368,788,4
2,3916,4096,372,784,376,784,4
2,3916,3917,372,784,372,788,4
2,3916,3915,372,784,372,780,4
2,3916,3688,372,784,368,784,4
2,3915,4095,372,780,376,780,4
2,3915,3916,372,780,372,784,4
2,3915,3914,372,780,372,776,4
2,3915,3687,372,780,368,780,4
2,3914,4094,372,776,376,776,4
2,3914,3915,372,776,372,780,4
2,3914,3913,372,776,372,772,4
2,3914,3686,372,776,368,776,4
2,3913,4093,372,772,376,772,4
2,3913,3914,372,772,372,776,4
2,3913,3912,372,772,372,768,4
2,3913,3685,372,772,368,772,4
2,3912,4092,372,768,376,768,4
2,3912,3913,372,768,372,772,4
2,3912,3911,372,768,372,764,4
2,3912,3684,372,768,368,768,4
2,3911,4091,372,764,376,764,4
2,3911,3912,372,764,372,768,4
2,3911,3910,372,764,372,760,4
2,3911,3683,372,764,368,764,4
2,3910,4090,372,760,376,760,4
2,3910,3911,372,760,372,764,4
2,3910,3909,372,760,372,756,4
2,3910,3682,372,760,368,760,4
2,3909,4089,372,756,376,756,4
2,3909,3910,372,756,372,760,4
2,3909,3908,372,756,372,752,4
2,3909,3681,372,756,368,756,4
2,3908,4088,372,752,376,752,4
2,3908,3909,372,752,372,756,4
2,3908,3907,372,752,372,748,4
2,3908,3680,372,752,368,752,4
2,3907,4087,372,748,376,748,4
2,3907,3908,372,748,372,752,4
2,3907,3906,372,748,372,744,4
2,3907,3679,372,748,368,748,4
2,3906,4086,372,744,376,744,4
2,3906,3907,372,744,372,748,4
2,3906,3905,372,744,372,740,4
2,3906,3678,372,744,368,744,4
2,3905,4085,372,740,376,740,4
2,3905,3906,372,740,372,744,4
2,3905,3904,372,740,372,736,4
2,3905,3677,372,740,368,740,4
2,3904,4084,372,736,376,736,4
2,3904,3905,372,736,372,740,4
2,3904,3903,372,736,372,732,4
2,3904,3676,372,736,368,736,4
2,3903,4083,372,732,376,732,4
2,3903,3904,372,732,372,736,4
2,3903,3902,372,732,372,728,4
2,3903,3675,372,732,368,732,4
2,3902,4082,372,728,376,728,4
2,3902,3903,372,728,372,732,4
2,3902,3901,372,728,372,724,4
2,3902,3674,372,728,368,728,4
2,3901,4081,372,724,376,724,4
2,3901,3902,372,724,372,728,4
2,3901,3900,372,724,372,720,4
2,3901,3673,372,724,368,724,4
2,3900,4080,372,720,376,720,4
2,3900,3901,372,720,372,724,4
2,3900,3899,372,720,372,716,4
2,3900,3672,372,720,368,720,4
2,3899,4079,372,716,376,716,4
2,3899,3900,372,716,372,720,4
2,3899,3898,372,716,372,712,4
2,3899,3671,372,716,368,716,4
2,3898,4078,372,712,376,712,4
2,3898,3899,372,712,372,716,4
2,3898,3897,372,712,372,708,4
2,3898,3670,372,712,368,712,4
2,3897,4077,372,708,376,708,4
2,3897,3898,372,708,372,712,4
2,3897,3896,372,708,372,704,4
2,3897,3669,372,708,368,708,4
2,3896,4076,372,704,376,704,4
2,3896,3897,372,704,372,708,4
2,3896,3895,372,704,372,700,4
2,3896,3668,372,704,368,704,4
2,3895,4075,372,700,376,700,4
2,3895,3896,372,700,372,704,4
2,3895,3894,372,700,372,696,4
2,3895,3667,372,700,368,700,4
2,3894,4074,372,696,376,696,4
2,3894,3895,372,696,372,700,4
2,3894,3893,372,696,372,694,3
2,3894,3666,372,696,368,696,4
2,3893,4073,372,694,376,694,4
2,3893,3894,372,694,372,696,3
2,3893,3665,372,694,368,693,3.875
2,3892,4072,374,548,376,548,3
2,3892,3891,374,548,372,544,2.5
2,3891,4071,372,544,376,544,4
2,3891,3892,372,544,374,548,2.5
2,3891,3890,372,544,372,540,4
2,3891,3664,372,544,368,544,4
2,3890,4070,372,540,376,540,4
2,3890,3891,372,540,372,544,4
2,3890,3889,372,540,372,536,4
2,3890,3663,372,540,368,540,4
2,3889,4069,372,536,376,536,4
2,3889,3890,372,536,372,540,4
2,3889,3888,372,536,372,532,4
2,3889,3662,372,536,368,536,4
2,3888,4068,372,532,376,532,4
2,3888,3889,372,532,372,536,4
2,3888,3887,372,532,372,528,4
2,3888,3661,372,532,368,532,4
2,3887,4067,372,528,376,528,4
2,3887,3888,372,528,372,532,4
2,3887,3886,372,528,372,524,4
2,3887,3660,372,528,368,528,4
2,3886,4066,372,524,376,524,4
2,3886,3887,372,524,372,528,4
2,3886,3885,372,524,372,520,4
2,3886,3659,372,524,368,524,4
2,3885,4065,372,520,376,520,4
2,3885,3886,372,520,372,524,4
2,3885,3884,372,520,372,516,4
2,3885,3658,372,520,368,520,4
2,3884,4064,372,516,376,516,4
2,3884,3885,372,516,372,520,4
2,3884,3883,372,516,372,512,4
2,3884,3657,372,516,368,516,4
2,3883,4063,372,512,376,512,4
2,3883,3884,372,512,372,516,4
2,3883,3882,372,512,372,508,4
2,3883,3656,372,512,368,512,4
2,3882,4062,372,508,376,508,4
2,3882,3883,372,508,372,512,4
2,3882,3881,372,508,372,504,4
2,3882,3655,372,508,368,508,4
2,3881,4061,372,504,376,504,4
2,3881,3882,372,504,372,508,4
2,3881,3880,372,504,372,500,4
2,3881,3654,372,504,368,504,4
2,3880,4060,372,500,376,500,4
2,3880,3881,372,500,372,504,4
2,3880,3879,372,500,372,496,4
2,3880,3653,372,500,368,500,4
2,3879,4059,372,496,376,496,4
2,3879,3880,372,496,372,500,4
2,3879,3878,372,496,372,492,4
2,3879,3652,372,496,368,496,4
2,3878,4058,372,492,376,492,4
2,3878,3879,372,492,372,496,4
2,3878,3877,372,492,372,488,4
2,3878,3651,372,492,368,492,4
2,3877,4057,372,488,376,488,4
2,3877,3878,372,488,372,492,4
2,3877,3876,372,488,372,484,4
2,3877,3650,372,488,368,488,4
2,3876,4056,372,484,376,484,4
2,3876,3877,372,484,372,488,4
2,3876,3875,372,484,372,480,4
2,3876,3649,372,484,368,484,4
2,3875,4055,372,480,376,480,4
2,3875,3876,372,480,372,484,4
2,3875,3874,372,480,372,476,4
2,3875,3648,372,480,368,480,4
2,3874,4054,372,476,376,476,4
2,3874,3875,372,476,372,480,4
2,3874,3873,372,476,372,472,4
2,3874,3647,372,476,368,476,4
2,3873,4053,372,472,376,472,4
2,3873,3874,372,472,372,476,4
2,3873,3872,372,472,372,468,4
2,3873,3646,372,472,368,472,4
2,3872,4052,372,468,376,468,4
2,3872,3873,372,468,372,472,4
2,3872,3871,372,468,372,464,4
2,3872,3645,372,468,368,468,4
2,3871,4051,372,464,376,464,4
2,3871,3872,372,464,372,468,4
2,3871,3870,372,464,372,460,4
2,3871,3644,372,464,368,464,4
2,3870,4050,372,460,376,460,4
2,3870,3871,372,460,372,464,4
2,3870,3869,372,460,372,456,4
2,3870,3643,372,460,368,460,4
2,3869,4049,372,456,376,457,4
2,3869,3870,372,456,372,460,4
2,3869,3868,372,456,372,452,4
2,3869,3642,372,456,368,456,4
2,3868,3869,372,452,372,456,4
2,3868,3867,372,452,372,448,4
2,3868,3641,372,452,368,452,2.75
2,3867,3868,372,448,372,452,4
2,3867,3866,372,448,372,444,4
2,3867,3640,372,448,368,448,2.5
2,3866,3867,372,444,372,448,4
2,3866,3865,372,444,372,440,4
2,3866,3639,372,444,368,444,2.5
2,3865,3866,372,440,372,444,4
2,3865,3864,372,440,372,436,4
2,3865,3638,372,440,368,440,2.5
2,3864,3865,372,436,372,440,4
2,3864,3863,372,436,372,432,4
2,3864,3637,372,436,368,436,2.5
2,3863,3864,372,432,372,436,4
2,3863,3862,372,432,372,428,4
2,3863,3636,372,432,368,432,2.5
2,3862,3863,372,428,372,432,4
2,3862,3861,372,428,372,424,4
2,3862,3635,372,428,368,428,2.5
2,3861,3862,372,424,372,428,4
2,3861,3860,372,424,372,420,4
2,3861,3634,372,424,368,424,2.5
2,3860,3861,372,420,372,424,4
2,3860,3859,372,420,372,416,4
2,3860,3633,372,420,368,420,2.5
2,3859,3860,372,416,372,420,4
2,3859,3858,372,416,372,412,4
2,3859,3632,372,416,368,416,2.5
2,3858,3859,372,412,372,416,4
2,3858,3857,372,412,372,408,4
2,3858,3631,372,412,368,412,2.5
2,3857,3858,372,408,372,412,4
2,3857,3856,372,408,372,404,4
2,3857,3630,372,408,368,408,2.5
2,3856,3857,372,404,372,408,4
2,3856,3855,372,404,372,400,4
2,3856,3629,372,404,368,404,2.5
2,3855,3856,372,400,372,404,4
2,3855,3854,372,400,372,396,4
2,3855,3628,372,400,368,400,2.5
2,3854,3855,372,396,372,400,4
2,3854,3853,372,396,372,392,4
2,3854,3627,372,396,368,396,2.5
2,3853,3854,372,392,372,396,4
2,3853,3852,372,392,372,388,4
2,3853,3626,372,392,368,392,2.5
2,3852,3853,372,388,372,392,4
2,3852,3851,372,388,372,384,4
2,3852,3625,372,388,368,388,2.5
2,3851,3852,372,384,372,388,4
2,3851,3850,372,384,372,380,4
2,3851,3624,372,384,368,384,2.5
2,3850,3851,372,380,372,384,4
2,3850,3849,372,380,372,376,4
2,3850,3623,372,380,368,380,2.5
2,3849,3850,372,376,372,380,4
2,3849,3848,372,376,372,372,4
2,3849,3622,372,376,368,376,2.5
2,3848,3849,372,372,372,376,4
2,3848,3847,372,372,372,368,4
2,3848,3621,372,372,368,372,2.5
2,3847,3848,372,368,372,372,4
2,3847,3846,372,368,372,364,4
2,3847,3620,372,368,368,368,2.5
2,3846,3847,372,364,372,368,4
2,3846,3845,372,364,372,360,4
2,3846,3619,372,364,368,364,2.5
2,3845,3846,372,360,372,364,4
2,3845,3844,372,360,372,356,4
2,3845,3618,372,360,368,360,2.5
2,3844,3845,372,356,372,360,4
2,3844,3843,372,356,372,352,4
2,3844,3617,372,356,368,356,2.5
2,3843,3844,372,352,372,356,4
2,3843,3842,372,352,372,348,4
2,3843,3616,372,352,368,352,2.5
2,3842,3843,372,348,372,352,4
2,3842,3841,372,348,372,344,4
2,3842,3615,372,348,368,348,2.5
2,3841,3842,372,344,372,348,4
2,3841,3840,372,344,372,340,4
2,3841,3614,372,344,368,344,2.5
2,3840,3841,372,340,372,344,4
2,3840,3839,372,340,372,336,4
2,3840,3613,372,340,368,340,2.5
2,3839,3840,372,336,372,340,4
2,3839,3838,372,336,372,332,4
2,3839,3612,372,336,368,336,2.5
2,3838,3839,372,332,372,336,4
2,3838,3837,372,332,372,328,4
2,3838,3611,372,332,368,332,2.5
2,3837,3838,372,328,372,332,4
2,3837,3836,372,328,372,324,4
2,3837,3610,372,328,368,328,2.5
2,3836,3837,372,324,372,328,4
2,3836,3835,372,324,372,320,4
2,3836,3609,372,324,368,324,2.5
2,3835,3836,372,320,372,324,4
2,3835,3834,372,320,372,316,4
2,3835,3608,372,320,368,320,2.5
2,3834,3835,372,316,372,320,4
2,3834,3833,372,316,372,312,4
2,3834,3607,372,316,368,316,2.5
2,3833,3834,372,312,372,316,4
2,3833,3832,372,312,372,308,4
2,3833,3606,372,312,368,312,2.5
2,3832,3833,372,308,372,312,4
2,3832,3831,372,308,372,306,3
2,3832,3605,372,308,368,308,2.5
2,3831,3832,372,306,372,308,3
2,3831,3604,372,306,368,304,2.5
2,3830,3829,372,260,372,256,4
2,3830,3600,372,260,368,260,3
2,3829,3830,372,256,372,260,4
2,3829,3828,372,256,372,252,4
2,3829,3599,372,256,368,256,3
2,3828,3829,372,252,372,256,4
2,3828,3827,372,252,372,248,4
2,3828,3598,372,252,368,252,3
2,3827,3828,372,248,372,252,4
2,3827,3826,372,248,372,244,4
2,3827,3597,372,248,368,248,3
2,3826,3827,372,244,372,248,4
2,3826,3825,372,244,372,240,4
2,3826,3596,372,244,368,244,3
2,3825,4048,372,240,376,240,3.875
2,3825,3826,372,240,372,244,4
2,3825,3824,372,240,372,236,4
2,3825,3595,372,240,368,240,4
2,3824,4047,372,236,376,236,4
2,3824,3825,372,236,372,240,4
2,3824,3823,372,236,372,232,4
2,3824,3594,372,236,368,236,4
2,3823,4046,372,232,376,232,4
2,3823,3824,372,232,372,236,4
2,3823,3822,372,232,372,228,4
2,3823,3593,372,232,368,232,4
2,3822,4045,372,228,376,228,4
2,3822,3823,372,228,372,232,4
2,3822,3821,372,228,372,224,4
2,3822,3592,372,228,368,228,4
2,3821,4044,372,224,376,224,4
2,3821,3822,372,224,372,228,4
2,3821,3820,372,224,372,220,4
2,3821,3591,372,224,368,224,4
2,3820,4043,372,220,376,220,4
2,3820,3821,372,220,372,224,4
2,3820,3819,372,220,372,216,4
2,3820,3590,372,220,368,220,4
2,3819,4042,372,216,376,216,4
2,3819,3820,372,216,372,220,4
2,3819,3818,372,216,372,212,4
